Unnamed: 0,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
177,shift,action,2009,NEWS,AssocPress (1),"a plan to provide coverage to the uninsured, three House committees shifted into action on their version of the legislation. The Democratic bills also call for the creation","a plan to provide coverage to the uninsured, three House committees shifted into action on their version of the legislation. The Democratic bills also call for the creation",98bf3c05cad919e8db5797337d1a351b
178,shift,action,1996,TV,Power Rangers Zeo,4714140 # Shift into action # # Anything can happen # # Go with power to burn # # Here,4714140 # Shift into action # # Anything can happen # # Go with power to burn # # Here,3bf012ee1d25a54e0299e3c881bb15a0
179,shift,act,2009,MAG,Esquire,"in slow motion, cell-phone photos come to life, the ground literally shifts in acts of video fluxes. The only constant is their disorientation, their indeterminacy, and","in slow motion, cell-phone photos come to life, the ground literally shifts in acts of video fluxes. The only constant is their disorientation, their indeterminacy, and",9a497dba8c6e17b15497fbf95360c680
180,move,thinking,2005,FIC,NewYorker,"this woman was a total stranger and this was no game. I moved without thinking, without question, my legs heavy with the mud. By the time we","this woman was a total stranger and this was no game. I moved without thinking, without question, my legs heavy with the mud. By the time we",38593bf4962edb346c0cd6d1aec54205
181,move,thinking,1993,FIC,Mov:Arcade,"in an attempt to block out the deafening ROAR. # NICK # moves without thinking, picking up a nearby chair and SLAMMING it into the television. It EXPLODES","in an attempt to block out the deafening ROAR. # NICK # moves without thinking, picking up a nearby chair and SLAMMING it into the television. It EXPLODES",2420694732e657c70ac572257e3e27ab
182,move,thinking,1991,MAG,Prevention,"forehead -- well, why not do it? # Another area we move without thinking is around the eyes. The delicacy of this skin makes it a prime target","forehead -- well, why not do it? # Another area we move without thinking is around the eyes. The delicacy of this skin makes it a prime target",ac41f80d2add14108a20cd23e64aafef
183,move,thinking,1990,FIC,SouthwestRev,"my awkwardness -- yes, I was getting sloppier all the time, moving without thinking, doing just what my parents all ways warned me against -- I put my","my awkwardness -- yes, I was getting sloppier all the time, moving without thinking, doing just what my parents all ways warned me against -- I put my",bba9756f27d13d67c0a320bf8fc15e44
184,move,thinking,2012,BLOG,stevehargadon.com,"we view the structure of our educational institutions. JSB says that we move from thinking of knowledge as a "" substance "" that we transfer from student to teacher,","we view the structure of our educational institutions. JSB says that we move from thinking of knowledge as a "" substance "" that we transfer from student to teacher,",f157588795cf0e042eac043fc78aa593
185,move,thinking,2008,ACAD,IntlAffairs,to center on the process of transformation in negotiations--the point at which parties move from thinking of themselves as representing countries or political bodies to perceiving more broadly the needs of,to center on the process of transformation in negotiations--the point at which parties move from thinking of themselves as representing countries or political bodies to perceiving more broadly the needs of,5c2f644713543023edbfacbd4df53756
186,move,thinking,2008,ACAD,IntlAffairs,might be developed basin-wide. This shift is transformative--the point at which parties move from thinking of themselves as representing countries or states/provinces to perceiving more broadly the needs of all,might be developed basin-wide. This shift is transformative--the point at which parties move from thinking of themselves as representing countries or states/provinces to perceiving more broadly the needs of all,044dba502da9d90dbaa2bd7743ab4cef
187,shift,thinking,2012,WEB,...siness2community.com,"discovery and commerce, thereby driving sales. # Companies will begin to shift from thinking of "" Social Media "" as a department, or as a component headed by","discovery and commerce, thereby driving sales. # Companies will begin to shift from thinking of "" Social Media "" as a department, or as a component headed by",b6533c50e6ceb5ce156619e500be8261
188,shift,thinking,2010,FIC,Analog,"own. "" "" Brain transference? "" Roger found it hard to shift from thinking of his furry friends as not zoo animals, but beings from an advanced civilization","own. "" "" Brain transference? "" Roger found it hard to shift from thinking of his furry friends as not zoo animals, but beings from an advanced civilization",a06e247dbebdc4fbb5d41a257112d708
189,shift,thinking,1997,ACAD,Style,"intellectual tools and insights from family systems theory (fst)? What shifts in thinking would be required, especially if one grants that psychoanalysis and almost all of contemporary","intellectual tools and insights from family systems theory (fst)? What shifts in thinking would be required, especially if one grants that psychoanalysis and almost all of contemporary",e7b4a824f91907a9d43f3cf5b4a55763
190,shift,thinking,1994,FIC,Iris,"I didn't notice the slight pressure against my right leg. I shifted without thinking, but in a moment it was there again, not accidental but persistent.","I didn't notice the slight pressure against my right leg. I shifted without thinking, but in a moment it was there again, not accidental but persistent.",a179e44933e1ac77b317e2e8995e74f1
191,shift,speculation,2012,BLOG,...s-spree.blogspot.com,"by 8 percentage points. # As the focus of the campaign trail shifts to speculation over Mr. Romney's choice of a running mate, only a quarter of voters","by 8 percentage points. # As the focus of the campaign trail shifts to speculation over Mr. Romney's choice of a running mate, only a quarter of voters",417100b4f90f79d6c76b544f4780bfae
192,move,speculation,2003,SPOK,CNN_Movers,know -- it can run the gamut DOBBS But at that point we move into speculation ARENA Right DOBBS And what I think we ought to do and I know you,know -- it can run the gamut DOBBS But at that point we move into speculation ARENA Right DOBBS And what I think we ought to do and I know you,e9f4c9253a5042acf6cec3d1c8544891
193,move,speculation,1990,NEWS,AssocPress,""" World News Tonight "" has been consistently first. # CBS Stock Moves on Speculation About Sale of Paley's Holdings # NEW YORK (AP) - CBS Inc.",""" World News Tonight "" has been consistently first. # CBS Stock Moves on Speculation About Sale of Paley's Holdings # NEW YORK (AP) - CBS Inc.",fcb84adebf0c2082ff0cf83acdf4bc7f
194,move,speculation,2012,BLOG,blog.yintercept.com,about what people think he might have said. It is impossible to move beyond speculation. # The goal of my chapter on the Socratic Method was to present the,about what people think he might have said. It is impossible to move beyond speculation. # The goal of my chapter on the Socratic Method was to present the,b058a3def6def0fcca999ce20aac904e
195,move,speculation,2012,BLOG,...dthesteelcurtain.com,"far less capable in the early going. # Coaching # We have moved from speculation to reality with Offensive Coordinator Todd Haley, and the reports of Defensive Coordinator Dick","far less capable in the early going. # Coaching # We have moved from speculation to reality with Offensive Coordinator Todd Haley, and the reports of Defensive Coordinator Dick",536fe7192dd594673c4088105367a9eb
196,move,introspection,2013,MAG,PopMech,"what they have taught us. "" Damn Baker of Milwaukee was also moved to introspection. "" Read the whole issue, learned quite a few things, and thought","what they have taught us. "" Damn Baker of Milwaukee was also moved to introspection. "" Read the whole issue, learned quite a few things, and thought",0f75642ba3b3d06658b12fb3c0bd64d3
197,move,contemplation,1990,ACAD,MusicEduc,lives of individual listeners. This means that we must help students to move between contemplation of an artistic object and contemplation of the personal effects of their interaction with it,lives of individual listeners. This means that we must help students to move between contemplation of an artistic object and contemplation of the personal effects of their interaction with it,0a7ca5bbe075345aff8541f86bed1b69
198,move,contemplation,2019,ACAD,Arab Studies Quarterly,. His accumulated anger makes him so critical; he eventually decides to move from contemplation to praxis. # The whole dialectic of nonsimultaneity appears in full light in the destruction,. His accumulated anger makes him so critical; he eventually decides to move from contemplation to praxis. # The whole dialectic of nonsimultaneity appears in full light in the destruction,a25df27cee4ac4675fd82e59dbc5142e
199,go,feeling,2019,MAG,rollingstone.com,"Swift is unfazed. "" You want to know a trick to immediately go from feeling victimized to feeling awesome? "" she says. She pulls out her phone and","Swift is unfazed. "" You want to know a trick to immediately go from feeling victimized to feeling awesome? "" she says. She pulls out her phone and",a0ac9928c57be4072dc84a6bb62a2fcd
200,go,feeling,2012,WEB,kateandneil.com,look like to not knowing. For me this period of transition involves going from feeling overwhelmed with possibilities and ideas to totally underwhelmed with the banality of the choices I,look like to not knowing. For me this period of transition involves going from feeling overwhelmed with possibilities and ideas to totally underwhelmed with the banality of the choices I,87b7f9e0657cf944bc7f63cc57b0207f
201,go,feeling,2012,BLOG,thedailylove.com,a job. Please note the NINE YEARS part of this story. Going from feeling lost and frustrated about not knowing what to do or how to do it to,a job. Please note the NINE YEARS part of this story. Going from feeling lost and frustrated about not knowing what to do or how to do it to,0c332ce54381f4a9493b35b359760f4d
202,go,feeling,1990,SPOK,ABC_20/20,"even companionship disappear from their marriages. Mr. HARSHBERGER: You can't go from feelings of a caregiver to feelings of a husband or a wife back and forth,","even companionship disappear from their marriages. Mr. HARSHBERGER: You can't go from feelings of a caregiver to feelings of a husband or a wife back and forth,",e3cc7683dbe9433c7673c96a4bae8295
203,go,feeling,2012,WEB,davar.net,"painting, there was the thought. It was so terrible that it went beyond feeling, and left him inspecting it with a kind of stark detachment, while the","painting, there was the thought. It was so terrible that it went beyond feeling, and left him inspecting it with a kind of stark detachment, while the",daa2316b2367faffddd371d2d38ce7af
204,go,feeling,2009,ACAD,PhysicalEduc,"while others believe that enjoyment of sport is broader than intrinsic motivation and goes beyond feelings of competence and control (Scanlan &; Lewthwaite, 1986; Scanlan &; Simons,","while others believe that enjoyment of sport is broader than intrinsic motivation and goes beyond feelings of competence and control (Scanlan &; Lewthwaite, 1986; Scanlan &; Simons,",01b414e12da4b0cdde91486839d409e5
205,go,feeling,2000,SPOK,PBS_Newshour,"a very minor way tells you something of what is going on that goes beyond feelings about abortion, social issues and taxes. Though of course all of these are","a very minor way tells you something of what is going on that goes beyond feelings about abortion, social issues and taxes. Though of course all of these are",b6356b3fe6fd51b362d5fa57aa5bbd12
206,go,feeling,2012,WEB,intothyword.org,"think it is fact and only seek to argue its particulars or just go by feelings. However in fact, it is not a biblical idea or even a word","think it is fact and only seek to argue its particulars or just go by feelings. However in fact, it is not a biblical idea or even a word",a02259133ba9826769660aef11d0c8bc
207,go,feeling,2012,WEB,...arquee.blogs.cnn.com,"? You never had a period, never been pregnant... If you go by feelings you will always go downhill. What about people who have feelings to kill,","? You never had a period, never been pregnant... If you go by feelings you will always go downhill. What about people who have feelings to kill,",a24aff379d6b08439732605738117b9e
208,go,feeling,2012,WEB,phdinparenting.com,"is full of fluff. You don't have any research, just going by feelings and personal intuition (faith based parenting). There are so many other factors","is full of fluff. You don't have any research, just going by feelings and personal intuition (faith based parenting). There are so many other factors",f308769dfcade06ff83624351e4039bf
209,go,feeling,2004,MAG,People,", but admits, "" There's a lot of sadness. I go through feelings, thinking about stuff, what could have been different and so on and so",", but admits, "" There's a lot of sadness. I go through feelings, thinking about stuff, what could have been different and so on and so",9e3cd17613dd1c56f4e8d518e333cb2c
210,go,feeling,2002,TV,The Dead Zone,"Sheehy things? Yeah, from the book, you know? Everybody goes through feelings like these, honey. No, I don't think so. Johnny,","Sheehy things? Yeah, from the book, you know? Everybody goes through feelings like these, honey. No, I don't think so. Johnny,",f14f2af752f8b06a8c690b84beac1cae
211,go,feeling,2012,BLOG,feministe.us,"rather upsetting to see on a social justice site where I can usually go without feeling, for once, that the people there hate me for who I am.","rather upsetting to see on a social justice site where I can usually go without feeling, for once, that the people there hate me for who I am.",caaf17b56ff9064a77ee41decefe2c39
212,go,emotion,2012,BLOG,goodmenproject.com,"its aftermath, all became a blur. Like a zombie, I went through emotions -- I mean -- a Donald would show up with a game face, with","its aftermath, all became a blur. Like a zombie, I went through emotions -- I mean -- a Donald would show up with a game face, with",2ec260465710dcb06ad33d1f3b3bb070
213,go,emotion,2012,BLOG,surfermag.com,"surfing has ever had is BY FAR Ronnie Blakey, does not let go through emotions and makes every comment with great precision... # Kelly is a freak and still","surfing has ever had is BY FAR Ronnie Blakey, does not let go through emotions and makes every comment with great precision... # Kelly is a freak and still",4b8574dd1e8fb0f2cadaf6c6c75af757
214,go,emotion,2010,NEWS,Denver,", I hated the circumstance. Now I like people again. I went through emotions that were startling to me. # BH: How did you sleep in those times",", I hated the circumstance. Now I like people again. I went through emotions that were startling to me. # BH: How did you sleep in those times",6901449ff2e4e66e635d956ebc1d4f05
215,go,emotion,2012,WEB,gigaom.com,". When asked to decide a patent case, juries are likely to go with emotion over evidence -- deciding a case based on brand loyalty rather than the law at",". When asked to decide a patent case, juries are likely to go with emotion over evidence -- deciding a case based on brand loyalty rather than the law at",591ce943c6f5131ab0e3aedc37cd6846
216,go,emotion,2008,SPOK,NBC_Today,":... to oppose this disastrous war. But people are going to go with emotion, they're going to go with their heart, and it's a tough",":... to oppose this disastrous war. But people are going to go with emotion, they're going to go with their heart, and it's a tough",838b194ed637df1e6841e14d1886e5cb
217,go,emotion,2012,WEB,esr.ibiblio.org,"(and thus a fanatic per ESR's definition), or just going by emotion (which would be no better.) # Of course, some animal rights","(and thus a fanatic per ESR's definition), or just going by emotion (which would be no better.) # Of course, some animal rights",d597022d0f52c78ce6dce2e98d24bec1
218,go,emotion,2008,SPOK,NBC_Today,"if when you have to -- wrong decisions happen in courts because you go by emotion, not by evidence. And all I would say is look at the evidence","if when you have to -- wrong decisions happen in courts because you go by emotion, not by evidence. And all I would say is look at the evidence",ac292860e1814a27d7f09a24d2bbf13b
219,go,emotion,2013,MOV,Locke,"years. Yeah, the whole thing, Ivan. He said he goes on emotion. He said the stuff about the biggest pour in Europe. Outside the nuclear","years. Yeah, the whole thing, Ivan. He said he goes on emotion. He said the stuff about the biggest pour in Europe. Outside the nuclear",bea4fcc7858a088c3ac1ba811ad24854
220,go,emotion,2012,WEB,reasonablefaith.org,"God, and they just ate it up. You can't just go on emotions and be a whole person. Even folks in this sub-culture of Charismatic and Pentecostal","God, and they just ate it up. You can't just go on emotions and be a whole person. Even folks in this sub-culture of Charismatic and Pentecostal",65ff8047cc3e259075f20e82bd06b1d4
221,go,emotion,2018,ACAD,"...cience, Technology, and Medicine","pleasure could bring about illness in the human body. However, he went beyond emotions to configure the psychosocial body, where the visceral arrangement and the physiological workings are","pleasure could bring about illness in the human body. However, he went beyond emotions to configure the psychosocial body, where the visceral arrangement and the physiological workings are",05a811ba2090b057d7497061007eb547
222,go,emotion,1998,MOV,You Lucky Dog,n't Want You Going Back There Until After The Trial. We're Going For Emotion Here. I Want To Be Able To Tell The Jury That You Were Too,n't Want You Going Back There Until After The Trial. We're Going For Emotion Here. I Want To Be Able To Tell The Jury That You Were Too,4979c7c85ad7f31926749f9917862d8c
223,go,emotion,2006,MOV,...he Bleep!?: Down the Rabbit Hole,our emotions. Everything has an emotional weighting to it. We've gone from emotions being these spiritual... immaterial things to things- they're not even things- to actual,our emotions. Everything has an emotional weighting to it. We've gone from emotions being these spiritual... immaterial things to things- they're not even things- to actual,dec6430faf8660f40591d3aead67406c
224,sweep,emotion,1991,MAG,NatlReview,".' They did not seem irrational, in flamed, bigoted, swept by emotion and angry self-righteousness. They felt strongly enough about justice in this new country to",".' They did not seem irrational, in flamed, bigoted, swept by emotion and angry self-righteousness. They felt strongly enough about justice in this new country to",7a0e43189ab46f5969110adc0f84cc1c
225,go,action,2019,FIC,Analog,"and declination +5.72°. With these coordinates, IceCube's automatic notification system went into action, notifying ground-based and space-based observatories around the world of their estimate of the coordinates","and declination +5.72°. With these coordinates, IceCube's automatic notification system went into action, notifying ground-based and space-based observatories around the world of their estimate of the coordinates",905b607c23e9e28c63e644d15a6702a3
226,go,action,2019,NEWS,Omaha World-Herald,"# Through recommendations from school counselors, families were recognized and then volunteers went into action to get the gifts, coats, hats, gloves and food for the many","# Through recommendations from school counselors, families were recognized and then volunteers went into action to get the gifts, coats, hats, gloves and food for the many",ff7e0662c19cd7079dc9386489d1f470
227,go,action,2018,SPOK,CBS_Morning,", when you get angry, the amygdale, a basic brain region goes into action. And you drive up norepinephrine and epinephrine, the adrenaline and you can stay",", when you get angry, the amygdale, a basic brain region goes into action. And you drive up norepinephrine and epinephrine, the adrenaline and you can stay",a6b9339857d3d6b7707f432fb0d48430
228,go,action,2017,SPOK,CBS: Face The Nation,created -- what created this immediate reaction of President Obama? And we went into action to get the briefing as quickly as possible on Tuesday that we thought the president,created -- what created this immediate reaction of President Obama? And we went into action to get the briefing as quickly as possible on Tuesday that we thought the president,544afb9f7bac8fb5ff694af092cb3806
229,go,action,2017,NEWS,Chicago Sun-Times,"a drink and then fell into the lake. That's when Farris went into action, reaching down and heaving the flailing 50-pound dog out of the water. #","a drink and then fell into the lake. That's when Farris went into action, reaching down and heaving the flailing 50-pound dog out of the water. #",bcfd74bf98358fcafaf0b00b84141a69
230,go,action,2017,NEWS,New York Post,"off the daily double of pitching disgrace. Both their starters and relievers went into action on Tuesday night with ERAs over 5.00. # On cue, Mets starter Tommy","off the daily double of pitching disgrace. Both their starters and relievers went into action on Tuesday night with ERAs over 5.00. # On cue, Mets starter Tommy",fbc1fcbbd2a427b9ccc2ee052b68aa33
231,go,action,2016,SPOK,NPR_FreshAir,4171631 ERNEST-HEMINGWAY# This is the true face of men going into action. It's a little different from any other face that you will ever see,4171631 ERNEST-HEMINGWAY# This is the true face of men going into action. It's a little different from any other face that you will ever see,7f994f927be8823a828fef1a563c309c
232,go,action,2016,FIC,Bk:CherryColaChristmas,It's almost as if someone was waiting for you to leave to go into action. It happened down at The Twinkle when no one was looking - some big,It's almost as if someone was waiting for you to leave to go into action. It happened down at The Twinkle when no one was looking - some big,d3051a88875c4ea07bffcc3a13e9abd6
233,go,action,2015,FIC,FantasySciFi,"swung left to approach the ranch from an unexpected direction. Before they went into action, Rolfe lined up his war party and rode from man to man, checking","swung left to approach the ranch from an unexpected direction. Before they went into action, Rolfe lined up his war party and rode from man to man, checking",e569ba3da5c2289ad4d60037b8cd5c1d
234,go,action,2015,MAG,Horticulture,", when a lull came in the endless list of chores, I went into action. Digging out a semi-healthy segment of each salvageable and desirable perennial to reserve for",", when a lull came in the endless list of chores, I went into action. Digging out a semi-healthy segment of each salvageable and desirable perennial to reserve for",4d216431d84a1ee549e1a9c8f06d64d9
235,go,action,2015,NEWS,CSMonitor,""" He and other experts dismiss "" newspaper reports "" of Russian troops going into action in Syria, but say that one marine battalion - about 500 men - has",""" He and other experts dismiss "" newspaper reports "" of Russian troops going into action in Syria, but say that one marine battalion - about 500 men - has",312d61f20570c5598397e1f8a2772ba5
236,go,action,2014,FIC,SewaneeRev,"and though they haven't really healed, Cairo demanded that Petralds not go into action without a partner. The pungent smell of ointment adds a curative whiff to the","and though they haven't really healed, Cairo demanded that Petralds not go into action without a partner. The pungent smell of ointment adds a curative whiff to the",abc73407a18146cf9acc280c9833d1f7
237,go,action,2014,MAG,Futurist,"score it. If it received a high enough score, it could go into action. # Darlage recalled one day when the mayor visited him and told him of","score it. If it received a high enough score, it could go into action. # Darlage recalled one day when the mayor visited him and told him of",a7e396e46b4c944d57e525104f03772b
238,go,action,2014,ACAD,CanadianJournal,"hand? He had a right hand of iron made for him and going into action with it tied to his arm, raised the siege of Cremona? (2","hand? He had a right hand of iron made for him and going into action with it tied to his arm, raised the siege of Cremona? (2",3cf1752fa482e67bf1c8717fab48dd7c
239,go,action,2013,SPOK,Fox: On The Record: Baier,"Shortly after the blast, officials of other cities along the east coast went into action. We have Fox team coverage. Senior correspondent Eric Shawn in New York tonight","Shortly after the blast, officials of other cities along the east coast went into action. We have Fox team coverage. Senior correspondent Eric Shawn in New York tonight",2285a2aac617084ccf60744f372471ca
240,go,action,2013,MAG,USCatholic,"seconds later, Grossnickle felt as if God were telling him, "" Go into action. Go do something. "" # "" I slid down the face of the","seconds later, Grossnickle felt as if God were telling him, "" Go into action. Go do something. "" # "" I slid down the face of the",dd8346c42bef8f34709c033fc598a2f2
241,go,action,2013,MOV,Death Watch,"by me to any group. I am an ordinary citizen, which went into action. Maybe I'm just a Christian or a Buddhist. Communist or an atheist","by me to any group. I am an ordinary citizen, which went into action. Maybe I'm just a Christian or a Buddhist. Communist or an atheist",ede945fe9b347c60557722696dfe5193
242,go,action,2012,SPOK,CBS_ThisMorning,", once we saw it go by, we just -- everybody just went into action and there we went. JEFF-GLOR: Sandy, what surprised you most about what you",", once we saw it go by, we just -- everybody just went into action and there we went. JEFF-GLOR: Sandy, what surprised you most about what you",7068ecb0bbaf19b62132c60830a4cbc7
243,go,action,2012,WEB,imdb.com,faith in them and mould them into a good team. When they go into action in N. Africa they realise what it,faith in them and mould them into a good team. When they go into action in N. Africa they realise what it,317ba52cb4edc2bec931ec0b8b60ed3c
244,go,action,2012,WEB,...ashingtonmonthly.com,"unions can avoid having it apply to them, the Obamacare hasn't gone into action (dysfunction) yet but will be collecting taxes for it for a few years","unions can avoid having it apply to them, the Obamacare hasn't gone into action (dysfunction) yet but will be collecting taxes for it for a few years",7098affe58765e4bf3d60f107022503c
245,go,action,2012,WEB,...utsidethebeltway.com,VA and FL are very considerable and the Obama campaign hasn't really gone into action yet. Against this background a platform of Elect me president and then I'll,VA and FL are very considerable and the Obama campaign hasn't really gone into action yet. Against this background a platform of Elect me president and then I'll,7d3ec95fcd71290d7b7297d3f6a8704e
246,go,action,2012,WEB,androidpolice.com,"N10 is docked or on a charger, you can set Daydreams to go into action, displaying the clock, photos (in "" frame "" or "" table ""","N10 is docked or on a charger, you can set Daydreams to go into action, displaying the clock, photos (in "" frame "" or "" table """,3479ba434f45a6364c05848623d9eb92
247,go,action,2012,WEB,...s.washingtonpost.com,", and they take a recess, the 19 Senate Republicans could then go into action and they'd have quorum because they started out that way, so we're",", and they take a recess, the 19 Senate Republicans could then go into action and they'd have quorum because they started out that way, so we're",dc1b27362b65cd1db9682f450129a13f
248,go,action,2012,WEB,...coverthenetworks.org,"; radicals rebel. Liberals become indignant; radicals become fighting mad and go into action. Liberals do not modify their personal lives, and what they give to a","; radicals rebel. Liberals become indignant; radicals become fighting mad and go into action. Liberals do not modify their personal lives, and what they give to a",38eb991606f0c8d3f76bd91df2913ee5
249,go,action,2012,WEB,atimes.com,to be attacked on the streets of New Delhi. The Delhi police went into action. The international media wanted to know who had done the attack minutes after it,to be attacked on the streets of New Delhi. The Delhi police went into action. The international media wanted to know who had done the attack minutes after it,65fb386b6071a7c3c0611107d2bf49a6
250,go,action,2012,WEB,tvtropes.org,don't work. It's obvious that the amount of effort that went into Action 52 was almost nil. # Interplay tried to cash in on its Fallout franchise,don't work. It's obvious that the amount of effort that went into Action 52 was almost nil. # Interplay tried to cash in on its Fallout franchise,94a3adc6f6c636f662b41a46bf13c27e
251,go,action,2012,WEB,art-bin.com,"into practice, we must weld the cadres together and encourage them to go into action; this comes into the category of "" using the cadres well "". #","into practice, we must weld the cadres together and encourage them to go into action; this comes into the category of "" using the cadres well "". #",d293f067b1270ce07a8c028a89d3c0b9
252,go,action,2012,WEB,all-history.org,", nevertheless, decide to form the Arab Liberation Army, which would go into action in the following weeks. On the night of 20 -- 21 January 1948,",", nevertheless, decide to form the Arab Liberation Army, which would go into action in the following weeks. On the night of 20 -- 21 January 1948,",509589ac75e89be475d0049d1f58f0c8
253,go,action,2012,WEB,speroforum.com,order to save the baby. Rocio had been deemed dead and Cuesta went into action to prevent the loss of another life. The baby was due for a natural,order to save the baby. Rocio had been deemed dead and Cuesta went into action to prevent the loss of another life. The baby was due for a natural,007f52fff9791a40f8701869211d7bd8
254,go,action,2012,WEB,ferretbrain.com,"puppies, is horrified by the violence unleashed as a result of Conan going into action, and tries to suppress and deny her yearning for Conan to go into action","puppies, is horrified by the violence unleashed as a result of Conan going into action, and tries to suppress and deny her yearning for Conan to go into action",98ea5bbb8bf17342454dc68339866147
255,go,action,2012,WEB,ferretbrain.com,"action, and tries to suppress and deny her yearning for Conan to go into action with her naked-style. Blit, conversely, is just free and liberated enough to","action, and tries to suppress and deny her yearning for Conan to go into action with her naked-style. Blit, conversely, is just free and liberated enough to",664ee82753f1669906c80fdeaf6074b5
256,go,action,2012,WEB,history.navy.mil,"turned its attention to the urgent problems of logistic support for the forces going into action in the Far East. # Ammunition came first. At Yokosuka, under the","turned its attention to the urgent problems of logistic support for the forces going into action in the Far East. # Ammunition came first. At Yokosuka, under the",780ee82cd9e8a840ce4ccc69d6eec322
257,go,action,2012,WEB,combatreform.org,"and can be configured for different tasks, ready upon air delivery to go into action. Here General Gavin has an arctic scene and today as we speak, scientists","and can be configured for different tasks, ready upon air delivery to go into action. Here General Gavin has an arctic scene and today as we speak, scientists",9d8a7da2e6bf80b4b2794a5aa01d904d
258,go,action,2012,WEB,eagleforum.org,"to find out their effect in advance, or alert their friends to go into action with letter-writing and phone-calling. Congressmen and State Legislators who have been elected by liberal","to find out their effect in advance, or alert their friends to go into action with letter-writing and phone-calling. Congressmen and State Legislators who have been elected by liberal",6ec65ddea9333270e3f184f671b38689
259,go,action,2012,WEB,huffingtonpost.com,", and they take a recess, the 19 Senate Republicans could then go into action and they'd have quorum because it's turned out that way. So we",", and they take a recess, the 19 Senate Republicans could then go into action and they'd have quorum because it's turned out that way. So we",1a4004b8097bbfeddc8bd39e2d390aac
260,go,action,2012,WEB,engadget.com,"You can excavate it or just wait for the machine's vacuums to go into action, storing the powder away for future jobs. The technology, while streamlining certain","You can excavate it or just wait for the machine's vacuums to go into action, storing the powder away for future jobs. The technology, while streamlining certain",6ce515387f2a484bf78cb31a9c2fc2ce
261,go,action,2012,WEB,charleslindbergh.com,"Hoover (March 3, 1932) All criminal-detection agencies of the government went into action to aid in the recovery of Lindbergh's son. From the White House to","Hoover (March 3, 1932) All criminal-detection agencies of the government went into action to aid in the recovery of Lindbergh's son. From the White House to",42abb683d4f17f74a9e0433084b47dfd
262,go,action,2012,BLOG,...ernagh.wordpress.com,"example Arendt gives lies in modern warfare. In these cases, men go into action and use means of violence in order to achieve certain objectives for their own sake","example Arendt gives lies in modern warfare. In these cases, men go into action and use means of violence in order to achieve certain objectives for their own sake",9c4acda3056feaf9c14e80ceb4405824
263,go,action,2012,BLOG,localharvest.org,was time. All drawers and shelves were removed and warm soapy water went into action. With all this happening it meant tonight was another fridge clean-out meal. #,was time. All drawers and shelves were removed and warm soapy water went into action. With all this happening it meant tonight was another fridge clean-out meal. #,f35c2d88f2b051570af4e86661b5331e
264,go,action,2012,BLOG,rawstory.com,", and entertaining themselves in various ways. # However, when they go into action, they more than earn the money they were paid for "" sitting on their",", and entertaining themselves in various ways. # However, when they go into action, they more than earn the money they were paid for "" sitting on their",3da65b811f9abdcc26fedd6e6f0bdfaa
265,go,action,2012,BLOG,...project.blogspot.com,Benghazi. # Our sources add that Libyan army units based in Benghazi went into action ahead of the main body's arrival. Those troops were caught by the onset,Benghazi. # Our sources add that Libyan army units based in Benghazi went into action ahead of the main body's arrival. Those troops were caught by the onset,a97949c0229b51719452c7735d1ccba7
266,go,action,2012,BLOG,...s.chicagotribune.com,"n't, so go for it and watch the law of unintended consequences go into action! # It is uncontested that GAAP financials overstate profitablity because, while interest costs","n't, so go for it and watch the law of unintended consequences go into action! # It is uncontested that GAAP financials overstate profitablity because, while interest costs",53df79481e402c091cfc6a8ce004e5fb
267,go,action,2012,BLOG,dailykos.com,issuing a warning. # I would have expected the Human Mic to go into action. It got my attention while looking to see if the police acted inappropropriately.,issuing a warning. # I would have expected the Human Mic to go into action. It got my attention while looking to see if the police acted inappropropriately.,0bc24066aba2c060007bf54356d3271b
268,go,action,2012,BLOG,boingboing.net,"what appeared to be the edge of another coffin. # The group went into action without Pelleter saying anything. The two shovels were brought over, and the farmer","what appeared to be the edge of another coffin. # The group went into action without Pelleter saying anything. The two shovels were brought over, and the farmer",6626fb8e488cc09a7835386596136dfb
269,go,action,2012,BLOG,healthyatx.org,"in a windfall of federal dollars. Sen. Kirk Watson, D-Austin, went into action. This is personal to him. He's had cancer, and he represents","in a windfall of federal dollars. Sen. Kirk Watson, D-Austin, went into action. This is personal to him. He's had cancer, and he represents",ca7a52b846c1bf09512b3969fd48206e
270,go,action,2012,BLOG,storynory.com,"was right. They didn't show. That meant that plan B went into action. We headed for the sea, and ran along the moonlit beach to pirate","was right. They didn't show. That meant that plan B went into action. We headed for the sea, and ran along the moonlit beach to pirate",6545a8c6682229f2bc24612a5a5c5811
271,go,action,2012,BLOG,...andoned-orphaned.com,"of them, up to twenty times per day. # Our minds went into action. The need for sound research and approach collided with an immediate sense of urgency","of them, up to twenty times per day. # Our minds went into action. The need for sound research and approach collided with an immediate sense of urgency",f71a05abf55963f91606f2a4f96ffca8
272,go,action,2012,BLOG,...suranceattorneys.com,to cut their bills. # Blaming the Property Owner: Another plan going into action right now will be causation studies and surveys that the industry will do to find,to cut their bills. # Blaming the Property Owner: Another plan going into action right now will be causation studies and surveys that the industry will do to find,e80d4448b4ff99e42d9b9f9c3ada8e23
