Unnamed: 0,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
823,change,take,2012,WEB,slideshare.net (1),"For the same reason, wecan't rely on politicians and legislation either Policy change takes time, and usually follows broader social beliefs (the end game not the","For the same reason, wecan't rely on politicians and legislation either Policy change takes time, and usually follows broader social beliefs (the end game not the",3330ee58a7be4f0988e128edbfa7e396
824,change,take,2012,WEB,ldolphin.org,"of homosexual desire was drained from our bodies, never to return again. But change takes time. # An important element to the process of change, as I","of homosexual desire was drained from our bodies, never to return again. But change takes time. # An important element to the process of change, as I",580a91da1bf257509704235fce62dd98
825,change,take,2012,WEB,tricities.com,.... These two teams will be Cumberland District rivals next year when VHSL realignment changes take place.... J.I. Burton led 27-0 after the first quarter of last season,.... These two teams will be Cumberland District rivals next year when VHSL realignment changes take place.... J.I. Burton led 27-0 after the first quarter of last season,1db82b661046f9f85a7b526cd1d09f76
826,change,take,2012,WEB,globalissues.org,"in capitalist production, distribution, and consumption makes conflict inevitable: there are always changes taking place in modes of production and organization of labor, in market mechanisms,","in capitalist production, distribution, and consumption makes conflict inevitable: there are always changes taking place in modes of production and organization of labor, in market mechanisms,",ed0f539f4931ae3e5c276284c638b494
827,change,take,2012,WEB,kndo.com,"growers and processors and retailers of recreational marijuana. But Washington residents will see other changes take place locally as early as next month. # "" There is only one","growers and processors and retailers of recreational marijuana. But Washington residents will see other changes take place locally as early as next month. # "" There is only one",cace500dedabe427a46fadb32288613b
828,change,take,2012,WEB,thegreatcourses.com,"end of a sentence. # The first language has evolved into 6,000 because language change takes place in many directions. Latin split in this way into the Romance languages","end of a sentence. # The first language has evolved into 6,000 because language change takes place in many directions. Latin split in this way into the Romance languages",3d4bed50ae2b6272cf1e09f7a1666e7f
829,change,take,2012,WEB,amazon.com,"snide asides. # Overall, though, a well done work exploring the important changes taking place in the Middle Ages, presaging the move to modernity. # Mysteries","snide asides. # Overall, though, a well done work exploring the important changes taking place in the Middle Ages, presaging the move to modernity. # Mysteries",8d636de7f1ae9ecde455a4d0e157971d
830,change,take,2012,WEB,...ildrenphilosophy.org,"and how it seperates him from other animals. As the book progresses, positive change takes over in the form of a second chameleon who changes the main character's","and how it seperates him from other animals. As the book progresses, positive change takes over in the form of a second chameleon who changes the main character's",88ca5d4113ec483a63398c5e0c114554
831,change,take,2012,WEB,thedailylove.com,for sharing... it is so true. When we are in resistance to the changes taking place we create suffering for ourselves rather than an opening for change that may,for sharing... it is so true. When we are in resistance to the changes taking place we create suffering for ourselves rather than an opening for change that may,b6a9261b8b5544e6f767c441a45fbe87
832,change,take,2012,WEB,cnn.com (1),"actually see. If not, it could well be that the other leadership change taking place this week, the one taking place on the other side of the","actually see. If not, it could well be that the other leadership change taking place this week, the one taking place on the other side of the",bf2f5346a2d6740f0b9373cf421b45a8
833,change,take,2012,WEB,readingonline.org,"has informed much of our own work, can provide important insights into the important changes taking place to literacy as the Internet and other ICTs enter our world. We","has informed much of our own work, can provide important insights into the important changes taking place to literacy as the Internet and other ICTs enter our world. We",35c43224b98dece14ffb65c3119b0bde
834,change,take,2012,WEB,readingonline.org,emerging and argue why we believe a New Literacies Perspective is especially useful to understand changes taking place to the nature of reading as well as more broadly conceived notions of,emerging and argue why we believe a New Literacies Perspective is especially useful to understand changes taking place to the nature of reading as well as more broadly conceived notions of,aa6ceae4ef767ed870157cff58db315b
835,change,take,2012,WEB,readingonline.org,"survey data from the United States show recent rapid increases in Internet use, revealing changes taking place from the restructuring process described in the previous section. In just one","survey data from the United States show recent rapid increases in Internet use, revealing changes taking place from the restructuring process described in the previous section. In just one",1c2dd8d52a4bb6085ffc7ba9bb90425d
836,change,take,2012,WEB,readingonline.org,". During an age of information, any theoretical perspective that seeks to capture the changes taking place to literacy must include these essential critical literacies. As the Internet quickly",". During an age of information, any theoretical perspective that seeks to capture the changes taking place to literacy must include these essential critical literacies. As the Internet quickly",36afdc3a9a09cfc554be4f570897106d
837,change,take,2019,SPOK,PBS_Newshour,"remove nearly 300,000 migrants without letting them go before an immigration judge first. The change took effect today, but civil liberty and immigration groups said they would sue to","remove nearly 300,000 migrants without letting them go before an immigration judge first. The change took effect today, but civil liberty and immigration groups said they would sue to",a6a3690afedfae10e598622d2047c68b
838,change,take,2019,SPOK,PBS_Newshour,", Missouri. AMNA-NAWAZ) : And a note about last night's story on the changes taking place in Ferguson. We misidentified the political affiliation of former Saint Louis County",", Missouri. AMNA-NAWAZ) : And a note about last night's story on the changes taking place in Ferguson. We misidentified the political affiliation of former Saint Louis County",de1ef55a7b359cd4b6261a627d01d3d4
839,change,take,2019,SPOK,CBS_Morning,"fine. But at the end of the day, the only way that real change takes place is when millions of people stand up, fight back and say enough","fine. But at the end of the day, the only way that real change takes place is when millions of people stand up, fight back and say enough",b583bc2c6447f002a316b3c476cefa93
840,change,take,2019,MAG,Gizmodo,"hopes there's another polynya this winter, so that this instrument can capture any changes taking place in the ocean as it's opening. # Torge Martin, a","hopes there's another polynya this winter, so that this instrument can capture any changes taking place in the ocean as it's opening. # Torge Martin, a",0eea3c861518886dd3d83c7db25a3265
841,change,take,2019,MAG,The Atlantic,". Just last week, his decision to institute tariffs on Mexico to force immigration changes took many aides by surprise, according to Axios. # The public is slowly",". Just last week, his decision to institute tariffs on Mexico to force immigration changes took many aides by surprise, according to Axios. # The public is slowly",73f66dc7c4c49514ed320d41795d80b6
842,change,take,2019,ACAD,The Monist,. # The more promising reasons for thinking that population reduction might help with climate change take the form of reasons for doubting the assumptions of section 4.2's model.,. # The more promising reasons for thinking that population reduction might help with climate change take the form of reasons for doubting the assumptions of section 4.2's model.,7ae60e9dc9dd3b0a9e8891baa2060321
843,change,take,2019,ACAD,Geographical Review,", as did the size, length, and strength of the levees. These changes took place amidst social turmoil and debate about the role of the federal government in",", as did the size, length, and strength of the levees. These changes took place amidst social turmoil and debate about the role of the federal government in",7993d7f84b0c7e4720ef3fb9a43f466b
844,change,take,2019,TV,Designated Survivor,"marriage is now uncommon in our cities. It exists, but in places where change takes longer to reach. Rural areas under tribal chiefs, adherents of extreme clerics","marriage is now uncommon in our cities. It exists, but in places where change takes longer to reach. Rural areas under tribal chiefs, adherents of extreme clerics",499b43571ec08a30c7ad2d5b46dabc72
845,change,take,2019,TV,Our Planet,as good as his mother. This long education has made orangutans particularly vulnerable to changes taking place in their forest. It's now estimated that we lose 100 orangutans,as good as his mother. This long education has made orangutans particularly vulnerable to changes taking place in their forest. It's now estimated that we lose 100 orangutans,88eb62fe94e18e0b04dd95d54fcd383e
846,change,take,2018,SPOK,PBS_Newshour,"fair because -- basically, now you have a situation where, when a personnel change takes place, you have to ask the question, well, was there undue","fair because -- basically, now you have a situation where, when a personnel change takes place, you have to ask the question, well, was there undue",104ab952dabbe668cf78173d833a73f1
847,change,take,2018,SPOK,PBS_Business,"its name to Bausch Health, and update its ticker symbol to BHC. Those changes take effect in July. Separately, the drug maker said strength in its eye","its name to Bausch Health, and update its ticker symbol to BHC. Those changes take effect in July. Separately, the drug maker said strength in its eye",2f028cbb58ab1a3a27eff87dd81ed626
848,change,take,2018,FIC,SouthernRev,"but I rushed on, in the grip of it, only barely noticing the changes taking place to his body. His spine elongating. His shoulders rising up and","but I rushed on, in the grip of it, only barely noticing the changes taking place to his body. His spine elongating. His shoulders rising up and",816d4837366791fcb825cd7747378426
849,change,take,2018,FIC,Analog,""" It was mid-voyage, and the starship began to fail. A desperate course change took them toward the nearest planet, which is Earth. And somewhere in that",""" It was mid-voyage, and the starship began to fail. A desperate course change took them toward the nearest planet, which is Earth. And somewhere in that",d489d631b0ca6fe9192e25231d8e4f6a
850,change,take,2018,MAG,Bleacher Report,Vader Wins the WCW Championship in Dublin # 4 of 6 # This title change took place in Dublin during WCW's European tour in 1993; there's a,Vader Wins the WCW Championship in Dublin # 4 of 6 # This title change took place in Dublin during WCW's European tour in 1993; there's a,6aac0aa702f650b4909968ab6bca55e7
851,change,take,2018,MAG,Phys.Org,are where there are more resources. It's a good adaptation to the climate change taking place at the time. There is now work today looking at what we,are where there are more resources. It's a good adaptation to the climate change taking place at the time. There is now work today looking at what we,25ea64a414344fdc32e78bff02bae890
852,change,take,2018,MAG,Slate Magazine,"settled, in large part, here. It ultimately depends on how well those changes take within the think tanks and campus groups and publications and nonprofits that fill their","settled, in large part, here. It ultimately depends on how well those changes take within the think tanks and campus groups and publications and nonprofits that fill their",ff3a3c5c96fd59611930b19cc5d8954e
853,change,take,2018,MAG,Ars Technica,"particular, it's meant we've happened to have been watching as a major change took place. # The Barents Sea lies north of Norway and Russia, bounded","particular, it's meant we've happened to have been watching as a major change took place. # The Barents Sea lies north of Norway and Russia, bounded",15c0c37e9144a3df63256336ba3f610d
854,change,take,2018,NEWS,cleveland.com,"Arithmetic: 102 costume changes are executed in less than one minute; 52 costume changes take place in less than 30 seconds.) # When building the show,","Arithmetic: 102 costume changes are executed in less than one minute; 52 costume changes take place in less than 30 seconds.) # When building the show,",b3281ce7216cb5f5a877c1246939cb0c
855,change,take,2018,ACAD,Construction Building Mat,of hydrated gels containing the loss of chemical bond water and the following gel structure changes take place 41. Water mass evaporated at the thermal range between 180 and 600degreesC,of hydrated gels containing the loss of chemical bond water and the following gel structure changes take place 41. Water mass evaporated at the thermal range between 180 and 600degreesC,de2ffb46231df27dd0f8b93dfa6216e9
856,change,take,2018,ACAD,Higher Education,"the research environments seem to have sheltered their core activities as a response to the changes taking place in the framework conditions. Instead of largely engaging with society, the","the research environments seem to have sheltered their core activities as a response to the changes taking place in the framework conditions. Instead of largely engaging with society, the",e3f07fd2a67886b2312dba72ecabf1e3
857,change,take,2018,ACAD,Higher Education,"; Desai et al. 2010). However, in the current scenario, changes took place with the arrival of new opportunities as well as through education-based occupational and","; Desai et al. 2010). However, in the current scenario, changes took place with the arrival of new opportunities as well as through education-based occupational and",5d91f7d9594b77bec12f1f6ca4d1544f
858,change,take,2017,SPOK,Fox: Tucker Carlson Tonight,propaganda. The whole diversity thing is about making sure that nobody complains about the changes taking place in the country. People (INAUDIBLE) from birth practically in this,propaganda. The whole diversity thing is about making sure that nobody complains about the changes taking place in the country. People (INAUDIBLE) from birth practically in this,b963da22545a69365d35102fd1fda057
859,change,take,2017,SPOK,Fox: The Five,"liberals, Greg. GUTFELD# Oh no, it is crazy to think that climate change takes priority over terror. (CROSSTALK) GUTFELD# There is intent, to end our civilization","liberals, Greg. GUTFELD# Oh no, it is crazy to think that climate change takes priority over terror. (CROSSTALK) GUTFELD# There is intent, to end our civilization",d5b08b884f24ccbcf3b8a3ec3d7f9da2
860,change,take,2017,FIC,Bk:AssassinsSilence,"darkness. It was also the time of day, Slaton knew, that shift changes took place at police departments, leading to a period of sluggish response. The","darkness. It was also the time of day, Slaton knew, that shift changes took place at police departments, leading to a period of sluggish response. The",d30748075e713392d8ece5fe21a5d3f6
861,change,take,2017,MAG,The Verge,"the same studio we knew and loved in the 1980s and 1990s. Whether that change takes the form of integrating digital technology, reaching across the aisle to TV,","the same studio we knew and loved in the 1980s and 1990s. Whether that change takes the form of integrating digital technology, reaching across the aisle to TV,",60029019ae4488bc06a31bc10b1dcb40
862,change,take,2017,MAG,Business Insider,"not last long. Without reforms, North Korea will collapse, and when such changes take place, the regime will collapse, "" according to excerpts from Japanese journalist","not last long. Without reforms, North Korea will collapse, and when such changes take place, the regime will collapse, "" according to excerpts from Japanese journalist",95e3896493785141a6320af1739fea74
863,change,take,2017,MAG,Ars Technica,"going to make it "" one and done. "" Starting Friday when the plan changes take effect, T-Mobile One customers will only have to enable HD video one time","going to make it "" one and done. "" Starting Friday when the plan changes take effect, T-Mobile One customers will only have to enable HD video one time",f2b09bb6c6d5f33c1e5022978e3d9550
864,change,take,2017,MAG,Ars Technica,"like HD video, high-speed tethering will only have to be activated once after the changes take effect Friday. # T-Mobile's announcement yesterday came hours after Verizon said it","like HD video, high-speed tethering will only have to be activated once after the changes take effect Friday. # T-Mobile's announcement yesterday came hours after Verizon said it",b26f45715bd1e20af3cb1b1a948896b6
865,change,take,2017,MAG,Fox News,"go to games until players stop disrespecting our Flag & Country, you will see change take place fast. Fire or suspend! # On Sunday, the president doubled-down","go to games until players stop disrespecting our Flag & Country, you will see change take place fast. Fire or suspend! # On Sunday, the president doubled-down",3234d2262f5eada53fd5a35b632dda8e
866,change,take,2017,MAG,A.V. Club (1),problem that's only going to get worse as populations keep increasing and climate change takes its toll. Universities and companies the world over are looking to reinvent waste,problem that's only going to get worse as populations keep increasing and climate change takes its toll. Universities and companies the world over are looking to reinvent waste,401eca6bf5a0f1f0447a6020214f7c90
867,change,take,2017,ACAD,Journal of Film and Video,"Peebles, Poitier, and Belafonte made in producing and directing these films indicate important changes taking place in Hollywood. In their production as well as their content, these","Peebles, Poitier, and Belafonte made in producing and directing these films indicate important changes taking place in Hollywood. In their production as well as their content, these",9eaa6cc8ad77c5d76865fbab30491929
868,change,take,2017,ACAD,Journalism History,"the foresight or the money. "" 96 # In 1963, a significant staff change took place when Atkinson departed to pursue a career in documentary production.97 Months later Nahan","the foresight or the money. "" 96 # In 1963, a significant staff change took place when Atkinson departed to pursue a career in documentary production.97 Months later Nahan",b8cbc82d0583f7787fd76f108cc862ca
869,change,take,2017,TV,Gypsy,"past year straight. And now he's getting married. [man] Well, behavior change takes a long time. And he's made growth in his commitment to his","past year straight. And now he's getting married. [man] Well, behavior change takes a long time. And he's made growth in his commitment to his",c56fad96337e5b2e5204b6ef1f57def9
870,change,take,2016,SPOK,PBS_Newshour,"who form a majority of the state's Democrats. SEN-BERNIE-SANDERS(VT-I), Presidential Candidate: Change takes place from the bottom on up when people begin to stir.  (","who form a majority of the state's Democrats. SEN-BERNIE-SANDERS(VT-I), Presidential Candidate: Change takes place from the bottom on up when people begin to stir. (",72ed1190be37dbf34bfc27dca1496e4b
871,change,take,2016,MAG,Medical Xpress,"research is the first to report trends in injury patterns since "" targeting "" rule changes took effect. Continued surveillance to examine these trends, and a more in-depth examination","research is the first to report trends in injury patterns since "" targeting "" rule changes took effect. Continued surveillance to examine these trends, and a more in-depth examination",5b560868cf38167d402e7cfec4b135d6
872,change,take,2016,ACAD,Journal of Insurance Issues,""" brand (Mathews, 2014).8 # Given the frequency with which name changes take place and the importance and significant financial value that can be placed on corporate",""" brand (Mathews, 2014).8 # Given the frequency with which name changes take place and the importance and significant financial value that can be placed on corporate",34378fde12cbe7aa161424b40dc4c349
873,change,take,2016,ACAD,Journal of Insurance Issues,"the sample period. The figure suggests that, on average, approximately 42 name changes took place on an annual basis, with the most name changes (60 name","the sample period. The figure suggests that, on average, approximately 42 name changes took place on an annual basis, with the most name changes (60 name",a56f0d1c30fbd2c00468cfbf1037dddd
874,change,take,2016,ACAD,The Middle East Journal,"University Press, 2008), pp. 251-58, 390. # 14. Two territorial changes took place after this time. On March 8, 1949, Israel launched Operation","University Press, 2008), pp. 251-58, 390. # 14. Two territorial changes took place after this time. On March 8, 1949, Israel launched Operation",dab140f32a77c6889f9c23ad864b026b
875,change,take,2016,ACAD,Nurse Education Practice,"In addition to the decreased availability of traditional hospital-based placements, there are major policy changes taking place globally to move healthcare provision into the community. It is imperative that","In addition to the decreased availability of traditional hospital-based placements, there are major policy changes taking place globally to move healthcare provision into the community. It is imperative that",8beb8a5d6f3c79b45e75a425019b8096
876,change,take,2016,ACAD,Twentieth Century Lit,"British economy took a similar stance, observing that "" the motive force of the changes taking place lay in the spheres of class relations and class strategies, not technologies","British economy took a similar stance, observing that "" the motive force of the changes taking place lay in the spheres of class relations and class strategies, not technologies",787762a197af4934e9dc9342f98ac087
877,change,take,2016,TV,Bates Motel,"and, um... and I know you've been working hard, but real change takes time, and if you just work with him just a little longer,","and, um... and I know you've been working hard, but real change takes time, and if you just work with him just a little longer,",4ebd2b594d453ea4a9022c48f7230aa0
878,change,take,2015,SPOK,PBS_Newshour,"marriage to include -- quote -- "" a commitment between two people. "" The change takes effect June 21. JUDY-WOODRUFF# The 2016 Republican presidential field has a potential new entrant","marriage to include -- quote -- "" a commitment between two people. "" The change takes effect June 21. JUDY-WOODRUFF# The 2016 Republican presidential field has a potential new entrant",51e46b471f77fbb5a43f0ce80d8b6d09
879,change,take,2015,FIC,Bk:Collision,sense to Falcone. But very few things did when it came to the kaleidoscopic changes taking place in the world. # Oxley had to act. And if he,sense to Falcone. But very few things did when it came to the kaleidoscopic changes taking place in the world. # Oxley had to act. And if he,a03280663834a63392cb6a8adfa43937
880,change,take,2015,FIC,KenyonRev,"grateful for company, and for this woman who on the cusp of her own change took our poverty in stride: it was not a handout, and she did","grateful for company, and for this woman who on the cusp of her own change took our poverty in stride: it was not a handout, and she did",0a53fbe7012ce1fdc67cb1d60f81ff0b
881,change,take,2015,MAG,MotherJones,activist who would go on to spend most of his life as an outsider: Change takes time. # Sanders' independent streak was evident in his choice of student,activist who would go on to spend most of his life as an outsider: Change takes time. # Sanders' independent streak was evident in his choice of student,41047648da400e1dceb575c07548dcc2
882,change,take,2015,MAG,MotherJones,", "" explains renowned entomologist Ken Raffa -- they serve as a barometer of vast changes taking place in an ecosystem. # Typically, beetle swells subside when they either run",", "" explains renowned entomologist Ken Raffa -- they serve as a barometer of vast changes taking place in an ecosystem. # Typically, beetle swells subside when they either run",96c8a84adebb7f792f47dba111a14455
883,change,take,2015,MAG,ScienceNews,"s been a bit of a paradigm shift, "" Mazza says. "" But change takes time. New ways of thinking take time. "" # Flawed cases #","s been a bit of a paradigm shift, "" Mazza says. "" But change takes time. New ways of thinking take time. "" # Flawed cases #",9af52b7b18e52a94c72236f246f82d11
884,change,take,2015,NEWS,Atlanta,"in recent months and received $10 million for an additional 100 full-time employees. But change takes time, he said. The Cobb clinic won't open until 2020.","in recent months and received $10 million for an additional 100 full-time employees. But change takes time, he said. The Cobb clinic won't open until 2020.",48577b1ab6e89dcb5ec72e5b219d7961
885,change,take,2015,NEWS,STLouis,", can not be observed under laboratory conditions as they are a product of small changes taking place over millions of years. Macroevolution might be compared to the manner by",", can not be observed under laboratory conditions as they are a product of small changes taking place over millions of years. Macroevolution might be compared to the manner by",8a5a49028c90aa05a5ff11552f878f20
886,change,take,2015,NEWS,Pittsburgh,"other forms of media. Yet today, there is just as much a sea change taking place in a society that increasingly doesn't watch TV on TV, listen","other forms of media. Yet today, there is just as much a sea change taking place in a society that increasingly doesn't watch TV on TV, listen",9ad289d5381bfab5704923564864b14b
887,change,take,2015,ACAD,JAdolAdultLiteracy,"& Lapp, 2012), continues throughout the book as Hope grapples with the changes taking place in her life. Mature issues and themes most likely different from those","& Lapp, 2012), continues throughout the book as Hope grapples with the changes taking place in her life. Mature issues and themes most likely different from those",0e11c43d33018e7d31746e100256d8ba
888,change,take,2015,ACAD,ReadingImprovement,"word reading ability with a large effect size. Univariate results show that statistically significant change took place in regular word identification, F(1,38) = 13.30, p =.001,","word reading ability with a large effect size. Univariate results show that statistically significant change took place in regular word identification, F(1,38) = 13.30, p =.001,",2746d6e4b59c75034538667bee962e68
889,change,take,2015,ACAD,TeachLibrar,"3036 FEATURE ARTICLE # "" Change takes time, dedication, commitment, and buy-in. "" # How New York City","3036 FEATURE ARTICLE # "" Change takes time, dedication, commitment, and buy-in. "" # How New York City",55318f7f8839fede3907327b3c1c9f1e
890,change,take,2015,ACAD,TeachLibrar,", renovate a neglected library space, and model and develop collaborative instructional partnerships. Change takes time, dedication, commitment, and buy-in. # Barbara Tremblay, the principal",", renovate a neglected library space, and model and develop collaborative instructional partnerships. Change takes time, dedication, commitment, and buy-in. # Barbara Tremblay, the principal",55a054e365b1b394b7835cc85e5a2b29
891,change,take,2015,ACAD,LibraryResources,We thank Editor Mary Beth Weber for her leadership in this transition. # Similar changes took place this year for ALCTS News. Our association's newsletter is now a,We thank Editor Mary Beth Weber for her leadership in this transition. # Similar changes took place this year for ALCTS News. Our association's newsletter is now a,d67a087390c46ac4803cfa8614ea0e11
892,change,take,2014,FIC,Bk:BloodRubiesJosie,"parties. "" # All change is hard, I thought. Even when the change takes you back to familiar ground. # CHAPTER 2 # Ana's house was","parties. "" # All change is hard, I thought. Even when the change takes you back to familiar ground. # CHAPTER 2 # Ana's house was",80b8481405f0526a3183a843d174b1ca
893,change,take,2014,MAG,HistoryToday,"of the Congress' innovations proffered by Paul W. Schroeder -- namely, that radical changes took place in' the field of ideas, collective mentalities, and outlooks'","of the Congress' innovations proffered by Paul W. Schroeder -- namely, that radical changes took place in' the field of ideas, collective mentalities, and outlooks'",a435c76a89e60360e4bfa6b45c8ea997
894,change,take,2014,MAG,MensHealth,in calories consumed. This may not sound like much until you consider that this change took place in a mere seven and a half hours. Talk about inhaling your,in calories consumed. This may not sound like much until you consider that this change took place in a mere seven and a half hours. Talk about inhaling your,e0cd9c0305dba38d7243821bb419baf0
895,change,take,2014,MAG,Prevention,"change someone is when they're in diapers. For the rest of us, change takes time. So let's embrace turtle power and take it slow. #","change someone is when they're in diapers. For the rest of us, change takes time. So let's embrace turtle power and take it slow. #",dd86fb48f182210ea32863a1880b02e3
896,change,take,2014,NEWS,Atlanta,"decided Tuesday to impose new restrictions on pardon applications from registered sex offenders. These changes take effect in 30 days, barring a legal challenge. The General Assembly is","decided Tuesday to impose new restrictions on pardon applications from registered sex offenders. These changes take effect in 30 days, barring a legal challenge. The General Assembly is",4fc7f41eb92c20325dfa9d34fe38e4a9
897,change,take,2014,NEWS,CSMonitor,"dropped by all of Russia's major cable providers. "" We see a qualitative change taking place "" since the Ukrainian crisis erupted, says Sergei Davidis, a human","dropped by all of Russia's major cable providers. "" We see a qualitative change taking place "" since the Ukrainian crisis erupted, says Sergei Davidis, a human",2a6041ed1cb5474e9bf8892250a4206d
898,change,take,2014,ACAD,ExceptionalChildren,"remains below the threshold set for the grade-level assessment, it will appear that no change took place. For this reason, it is possible for highly effective teachers (","remains below the threshold set for the grade-level assessment, it will appear that no change took place. For this reason, it is possible for highly effective teachers (",34515cb8dc7d2558dc6b2d62c631d7b4
899,change,take,2014,ACAD,ExceptionalChildren,"below the threshold set for the grade level assessment, it will appear that no change took place. # Evidence for floor effects may include students performing at or below","below the threshold set for the grade level assessment, it will appear that no change took place. # Evidence for floor effects may include students performing at or below",f8fc5e9f5ed9c99c523d0701b342e93c
900,change,take,2014,ACAD,ResearchInMiddle,"policy changes were put into effect? Did actual student behavior changes and school climate changes take place? If so, what were they? # Follow-up questions were asked","policy changes were put into effect? Did actual student behavior changes and school climate changes take place? If so, what were they? # Follow-up questions were asked",1fd0b3d331214c8c958b4e9d1ed48fac
901,change,take,2014,TV,Cosmos: Possible Worlds,". If we could watch our planet on its own timescale, in which big changes take millions of years to play out, we would see it as the dynamic",". If we could watch our planet on its own timescale, in which big changes take millions of years to play out, we would see it as the dynamic",a5d59d8bdaa98ee103d1709c9ee43023
902,change,take,2013,SPOK,Fox: Fox Hannity,"of America. Oh, really, watch this. (BEGIN-VIDEO-CLIP) OBAMA# We recognize that change takes time. And that a process like this is never guaranteed. There are","of America. Oh, really, watch this. (BEGIN-VIDEO-CLIP) OBAMA# We recognize that change takes time. And that a process like this is never guaranteed. There are",37d8dddfa11185419fa09e122731b796
903,change,take,2013,MAG,Futurist,"government and all of its state governments were running in the red. A sea change took place, however, with the enactment in 2000 of the Fiscal Responsibility Law","government and all of its state governments were running in the red. A sea change took place, however, with the enactment in 2000 of the Fiscal Responsibility Law",54d765415984af7c825aa80fac8927f2
904,change,take,2013,MAG,GolfMag,"it ain't broke, don't fix it. "" # A major swing change takes at least 18 months, Harrington says. He should know. With the","it ain't broke, don't fix it. "" # A major swing change takes at least 18 months, Harrington says. He should know. With the",cefb2700ba3030f67ac12d34338cea47
905,change,take,2013,MAG,Money,at least 50 employees. # SOURCE: Mercer # Learn about other health care changes taking place next year at money.us/133KjWy. #,at least 50 employees. # SOURCE: Mercer # Learn about other health care changes taking place next year at money.us/133KjWy. #,c48f072ac54b2561bbcd6f60a8e87faa
906,change,take,2013,MAG,MotherEarth,"says Peter Yost, vice president for technical services at the publisher BuildingGreen. These changes take place with the addition of blinds, insulated shades, thermal curtains or other","says Peter Yost, vice president for technical services at the publisher BuildingGreen. These changes take place with the addition of blinds, insulated shades, thermal curtains or other",d50539b6c5d35418a2880cb49cf8dfc8
907,change,take,2013,NEWS,USAToday,"paying attention to design. Why is that? CARLSON: As we see demographic changes take place, (there's) a much greater degree of individualization, away","paying attention to design. Why is that? CARLSON: As we see demographic changes take place, (there's) a much greater degree of individualization, away",00858755e3be11869c0a33a77f10ab4b
908,change,take,2013,NEWS,STLouis,"show that features Tim McKernan, Jim Hayes and Doug Vaughn out when the format change took place May 1. But McKernan's insideSTL Enterprises LLC owns the show and","show that features Tim McKernan, Jim Hayes and Doug Vaughn out when the format change took place May 1. But McKernan's insideSTL Enterprises LLC owns the show and",e82e26691c82f21c3923a35f29ef4ea6
909,change,take,2013,NEWS,STLouis,"the various parades that rolled down Market Street. Matthew P. McCauley St. Louis Positive changes taking place at Children's Service Fund The editorial "" Beyond cronies "" (Sept.","the various parades that rolled down Market Street. Matthew P. McCauley St. Louis Positive changes taking place at Children's Service Fund The editorial "" Beyond cronies "" (Sept.",bfa827e9876b6f76fd6c60ce132f54b7
910,change,take,2013,ACAD,PolSciQuarterly,this new democratic trend is that George Bush was the' midwife' of the changes taking place today. But he is not responsible for the pregnancy. The seeds,this new democratic trend is that George Bush was the' midwife' of the changes taking place today. But he is not responsible for the pregnancy. The seeds,1a50d67068fb4f52e95308a23394e274
911,change,take,2013,ACAD,GeneralMusicToday,"movement was not, however, exclusively confined to jazz improvisation. A similar style change took place in Western art music. At the time when serialism, with its","movement was not, however, exclusively confined to jazz improvisation. A similar style change took place in Western art music. At the time when serialism, with its",9d5aa9117c773a04a95b355be37ffb6a
912,change,take,2013,ACAD,ArtBulletin,"occupation of Japan came to a close. Within a few short years, destabilizing changes took place in the artist's hometown: a marked growth in population density created","occupation of Japan came to a close. Within a few short years, destabilizing changes took place in the artist's hometown: a marked growth in population density created",373da50c28e13ad5b9550318857223a9
913,change,take,2013,ACAD,PolSciQuarterly,and subsequent capacity-building measures. # Recalibrating the Approach to Congress # Organizational and cultural changes take time and resources. Unless State and USAID can demonstrate and justify the costs,and subsequent capacity-building measures. # Recalibrating the Approach to Congress # Organizational and cultural changes take time and resources. Unless State and USAID can demonstrate and justify the costs,58857c8f579b4cb9aaf50a08870a6980
914,change,take,2013,ACAD,GeographRev,"to assess urban change in Austin, Texas, particularly the speed at which those changes take place. Thomas and Geraldine Vale (1983) observed that they found a","to assess urban change in Austin, Texas, particularly the speed at which those changes take place. Thomas and Geraldine Vale (1983) observed that they found a",1573981da01e798b664723858fa14a5e
915,change,take,2012,WEB,readingonline.org,"). Emerging from sociolinguistic traditions, the group uses the construct multiliteracies to capture changes taking place in two dimensions central to literacy: (1) the multiple modalities","). Emerging from sociolinguistic traditions, the group uses the construct multiliteracies to capture changes taking place in two dimensions central to literacy: (1) the multiple modalities",ee2d7c70955677cae098f014761d07c5
916,change,take,2012,WEB,readingonline.org,technologies of communication that rapidly spread new literacies. Each source contributes to the fundamental changes taking place in the nature of literacy. # The rapid transformations in the nature,technologies of communication that rapidly spread new literacies. Each source contributes to the fundamental changes taking place in the nature of literacy. # The rapid transformations in the nature,1db1504d217a7dd09384f228f4c8a68b
917,change,take,2012,WEB,readingonline.org,"be captured by a plural label. Increasingly, scholars are beginning to recognize that changes taking place result in multiple new literacies required in different social contexts. For example","be captured by a plural label. Increasingly, scholars are beginning to recognize that changes taking place result in multiple new literacies required in different social contexts. For example",86a6abce647569ecbe57cb208d227bae
